year,month,day,U,匿名,C,author_total,信報網,星島日報網,香港經濟日報網,香港經濟日報(即時新聞),東方報業集團,新城廣播有限公司,香港01,雅虎(香港),巴士的報,頭條日報網,星島頭條網,HKExnews 披露易,新浪網(香港),Line Today,經濟通,中國評論新聞網,阿思達克財經網,Facebook香港,Instagram香港,YouTube 香港,publisher_total,keywords_total,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2
2020,12,31,76,0,2,78,1,0,2,1,1,3,0,7,0,0,0,55,0,0,6,0,0,2,0,0,78,104,2020,56,Release,55,Time,55
2021,1,7,14,0,0,14,0,0,1,1,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,14,46,Kong,9,market,8,Exchange,7
2021,1,14,14,0,0,14,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,14,27,China,12,ESG,11,investment,11
2021,1,21,27,0,2,29,0,0,6,1,0,0,2,5,0,0,0,0,0,0,7,1,5,2,0,0,29,67,Kong,28,Exchange,27,new,12
2021,1,28,15,0,1,16,1,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,16,33,China,15,Kong,12,Exchange,12
2021,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,Governance,1,Society,1,Kong,1
2021,2,11,4,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,5,32,Exchange,5,Kong,3,market,3
2021,2,18,42,0,2,44,1,0,24,5,1,0,1,2,1,0,0,0,0,0,0,3,4,2,0,0,44,53,Kong,44,Exchange,39,new,37
2021,2,25,18,0,0,18,1,0,5,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,18,37,yuan,13,market,12,Kong,10
2021,3,4,9,0,1,10,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,10,37,Exchange,9,Kong,8,financial,6
2021,3,11,14,0,0,14,1,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,2,0,0,0,14,33,year,11,Index,8,Shanghai,8
2021,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0
2021,3,25,9,0,6,15,3,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,15,46,Kong,15,Exchange,13,market,12
2021,4,1,6,0,1,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,22,Kong,7,Exchange,7,market,6
2021,4,8,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,18,ESG,1,Harvest,1,collar,1
2021,4,15,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,18,will,2,News,2,Group,2
2021,4,22,11,0,0,11,4,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,51,Exchange,8,Kong,7,board,5
2021,4,29,11,0,1,12,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,12,34,Kong,12,Exchange,12,listed,8
2021,5,6,13,0,2,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,15,37,Kong,15,Exchange,13,yuan,11
2021,5,13,22,0,4,26,1,2,6,2,1,0,1,2,1,1,3,0,0,0,2,0,0,4,0,0,26,62,Kong,26,Exchange,23,ESG,16
2021,5,20,4,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,19,will,4,Kong,4,Exchange,3
2021,5,27,26,0,1,27,2,2,3,2,0,1,1,0,2,4,2,0,0,0,7,0,0,1,0,0,27,44,Kong,27,Exchange,22,market,21
2021,6,3,36,0,2,38,4,0,21,3,0,0,0,1,0,0,0,0,0,0,2,0,5,2,0,0,38,97,Kong,18,New,15,IPO,14
2021,6,10,7,0,1,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,32,Exchange,8,Kong,6,LME,4
2021,6,17,41,0,3,44,4,2,3,3,3,3,1,2,1,3,2,0,0,0,9,0,5,1,1,1,44,58,Kong,44,Exchange,44,will,36
